;pilar_1;pilar_2;pilar_3;pilar_4;pilar_5;pilar_6;pilar_7;pilar_8
FTNT;4.313237357027757;2.195205395119767;1.2356899654164408;18.325456224720533;-0.06376387574219086;0.714512798692023;1.6221266715022882;1.9633039483804913
FTV;3.3474326011360187;0.41751034003147763;-0.21053185096153845;-0.417520344662518;0.004316546762589928;0.5669600589122278;-0.12419494376622128;4.060832384893222
GD;4.3072720094030315;0.46008566978193144;0.242017240822652;0.11847527472527472;-0.06985294117647059;1.301594018902525;-0.019414662416690813;4.910921994075328
GE;-2.623356198019802;0.04442268093013912;-0.38410200219145335;0.12685793294158312;0.0164705885489591;29.765404183154324;-0.21348762968874702;25.162864877331828
GILD;4.6191908269697945;0.9511505684792395;0.045888075994943885;0.3450734658599827;-0.03902065799540933;0.7766037071280765;-0.044481782808631055;2.2184847063796065
GIS;4.739474834529228;0.5173225166376934;0.16051421913212718;0.4116440422322775;0.045988758303525806;1.1712857676249957;0.5055558966173491;4.046836807983436
GL;2.6199255132944668;0.6370933243252566;0.2318936522111391;-0.4878225692233863;-0.13567384800550206;0.22752218478639388;-0.006627753371196069;1.69345361538053
GLW;7.111373085381302;0.17514931849507376;0.39205219454329776;-4.835010060362173;-0.05139664804469274;3.728650539201399;7.875;8.180877169338386
GM;2.071960580796253;-0.2287493047909833;-0.12764788306728578;-3.5929089026915113;-0.008873720136518772;-2.5924777333961844;-0.328190198932557;-1.4047817687250355
GNRC;4.168613558988;0.38986759135128274;1.2345631694913735;2.3465423562922716;0.010401187581623832;1.034686878851788;0.3217353141252112;4.559062851188501
GOOG;5.7781681778987135;0.6698068064135986;1.3240900275134184;5.004817564365819;-0.03937777164679942;0.23127325847968183;1.8030284017233447;5.97769898459209
GOOGL;5.779362425029504;0.6698068064135986;1.3240900275134184;5.004817564365819;-0.03664780481794531;0.23127325847968183;1.8030284017233447;5.978934471279443
GPC;8.697589305566408;0.7495528085770031;0.15707525035102213;0.45728382490997266;-0.02518010058447737;0.8494746757856373;0.507177004419072;5.052301577386036
GPN;9.746474435131026;0.17054347682020524;1.1442547135802985;1.0610770133959546;0.8848899464604402;2.3094563709942575;5.922017168810498;4.368712244105875
GRMN;3.7684448451046126;0.5654505519951398;0.6141200335341321;0.5572231295551511;0.0173403326447601;0.08353777859628965;0.38105848925358704;4.759017306092521
GS;2.198524926397201;-0.03901298039624367;1.017029810666576;4.047830144657023;-0.13695219123505975;-15.775495666627092;-0.8209967983944187;-7.087195543630536
GWW;7.733608700467541;0.8261426249492076;0.2491297243569169;0.7806839328700937;-0.10013003901170352;0.7141673187788132;-0.16755566513767067;7.521464204330549
HAL;-24.154321683029455;0.31899451230306247;-0.2582444228903977;-4.146868250539957;0.027586206896551724;2.0878653348131704;0.015525114155251141;6.371450743618202
HAS;4.796140708911542;0.44444047854180185;0.2323740225598691;0.08091889452278957;0.09773750589815977;1.434410813250746;0.16233899518406245;2.723223288828337
HBAN;3.716556145526057;0.29735249621785176;0.3909914093336429;0.09190556492411467;-0.062401469180942686;0.9040956499618418;0.03125;2.8845618926481813
HCA;3.2599113439509346;0.5448645819704304;0.34709038382170865;2.1389891696750905;-0.03046631224513813;1.9052444529824224;1.2322687681459976;3.165348552108347
HD;5.724013601358654;1.361368306539345;0.3965854432052434;0.6169410581877592;-0.12611879576891782;0.7834070285724433;1.0063709875030629;5.266909750288566
HES;-6.218730953137846;-0.12729634440527;0.36717892425905596;-1.1372115856651939;-0.01690734765890561;-5.065597667638484;-2.152217741935484;-22.05262317589893
HIG;5.164435240797862;0.6915346469478211;0.2754212324731943;-1.7553497285212392;-0.04976629089909266;0.31374539916233024;1.0454545454545454;1.5937713273258027
HII;3.1484796701030926;0.3838095238095238;0.2799354925413251;0.13569937369519833;-0.11816192560175055;2.229942100909843;-0.006944444444444444;4.041720800661704
HLT;13.942533417468256;0.40605113319191694;-0.36673960612691464;-0.6743447180301827;-0.1388888888888889;3.640637888369535;-0.9581005586592178;9.963333613417651
HOLX;5.518747207422753;0.5394122120817036;0.8413430103308487;1.4771674387822633;-0.081358488408247;0.8496147842288131;-22.82980866062437;4.762173902009165
HON;5.750229614531426;0.6961490939044481;-0.15152711304090394;2.3486404833836856;-0.09381970869964572;0.9507839077059607;0.04214792299898683;5.290959685253661
HPE;2.877227719013425;0.06148287324757913;-0.03765023726230474;8.962209302325581;-0.20473876063183474;7.990126939351199;-2.498665480427046;8.66550106629055
HPQ;1.5050191698113207;2.918490460157127;0.21959044106347012;1.5744259699129057;-0.2843601895734597;0.5366533673027929;0.779236641221374;1.4723910082199683
HRL;5.368732482984502;0.36887338550050747;0.24201422435012135;0.07334526150448488;0.024133029754165224;1.132119073814197;-0.02458075065596836;6.5761195169451545
HSIC;3.7726195169053196;0.5334592328262441;-0.004856701934904851;0.5536144563486496;-0.10648842059609534;0.7496226829752357;0.35893529074553787;3.578862361921141
HST;6.71849144857768;0.1285606251575498;-0.4635232968256915;-1.0195035460992907;-0.038315732466829136;3.335294117647059;-1.1416579223504721;8.02706037124183
HSY;8.042522257820098;0.8058155630042071;0.19372301716496176;0.8870342958513681;-0.05572537397818559;0.7875690556734404;0.6000635183094047;7.198878189965106
HUM;5.400913020551073;0.5274349133907271;0.5448881284058995;0.19812091503267973;-0.10938246143411792;0.690986561783022;-0.7316312056737588;4.6514057859062605
HWM;9.88884823635196;-0.0807231983702572;-0.616358024691358;-4.486486486486487;-0.034913750099991474;-8.608832807570979;1.380952380952381;-24.28538912302839
IBM;3.4831459366700717;0.8240642071895866;-0.2753130567735251;-0.0019120458891013384;-0.039461008790737565;1.2994500098212531;-0.22569685738553008;2.0094283276370066
ICE;4.326505964711493;0.31087816241399857;0.5714775454233801;0.6141607000795545;-0.044142614601018676;1.511109174871482;0.5457175925925926;4.743059863030409
IDXX;13.165672254434716;1.193397330971917;0.6329432652567878;1.8305604535919497;-0.02765213230183778;0.47892384891116047;1.144494422939455;15.34951289439576
IEX;8.459688300444533;0.574855762007312;0.20875508019894093;0.3325149663313141;-0.003043341378948473;0.7118310493551004;0.2666658095372787;7.372206822618114
IFF;14.002609596657754;0.07801731906936824;2.429527419006985;-0.08680432245954035;2.0732262552168965;5.823604733535311;2.9727560613179618;9.484158988888318
ILMN;11.900796404322334;0.5051200877045033;0.35049885901817607;0.41792157769713106;0.0014442597487533042;0.5499427852481771;1.1425634292557296;11.709230131522139
INCY;19.053782152585363;0.24845989003427418;0.9439108823238399;-4.02923593768961;0.07746602795972236;0.32604968607272816;-3.786553534402894;18.01468341086122
INTC;1.2403010828710161;0.5401672010307734;0.25912589028218164;1.0693677741901886;-0.13656668793873644;0.6317329561213735;-0.064847077042199;1.590522561047318
INTU;13.409872220270094;0.8849299538424164;0.8607301525980298;1.1235839340885685;0.05058365758754864;0.27379209370424595;1.2826880934989042;9.359177838945827
INVH;37.57384528727609;0.13342228096002218;0.8935024315855759;-3.4817965197414016;0.11269444288780255;3.573828897250532;2.776118267958448;7.780842431767521
IP;1.7122974340118189;0.4793480819016239;-0.10946051602814699;-0.1828358208955224;-0.05753731318913908;1.4750214802994968;3.046448087431694;1.6004842224131581
IPG;3.6784383659509787;0.7145441130970798;0.29918552725058356;0.6455958549222798;0.010010266940451745;0.90170869000433;1.590301694448271;1.9344790114245745
IQV;12.979782221038615;0.31796536796536795;0.42458157921757883;-0.2620320855614973;-0.1216712580348944;2.281484002722941;2.8302828618968388;6.63568172089857
IR;22.097527646757506;0.17957709995456972;1.1690662625242065;29.570652173913043;1.2407608695652175;2.0485553237761307;2.837160751565762;9.573208794993564
IRM;8.900163982827577;0.12681338443917306;0.16797292890691595;1.449225061336844;0.08860164423952041;7.2667533491630385;-0.5555092978073828;8.982164895974726
ISRG;14.424006969186165;0.5009580387399071;0.8249544568378664;1.5827272727272728;0.0647567860340197;0.07577832709780866;0.8211288292068821;14.291986060929984
IT;18.512509964560742;0.8219281691704347;0.42955475685596894;241.0128087831656;-0.03888499536545113;1.2318182230504928;7.713868328788469;8.827653565634341
ITW;5.834758370139969;1.0474493786390893;0.009850496017884588;0.5969176052163604;-0.08573089218250508;0.7451256948477557;0.07410926365795724;5.602878401725712
IVZ;1.4949074898001236;0.19561034043046485;0.336065732612445;0.23569591058280848;0.12237420615534929;2.5316265655248706;-0.23010325655281968;1.4331290837975583
J;6.727111192519974;0.1696824512057253;1.2262798560407802;0.631245447675194;0.09067604925860769;3.2764714160789743;0.3866744304662001;9.188595502063489
JBHT;6.148570784340298;0.29990574886655375;0.6924941804570177;0.10862162173977032;-0.042449934492911574;1.4690541063625737;-0.15809277172671185;13.727999299779597
JCI;3.8364003100298762;0.16906352621447174;0.03647908911758266;0.016139044072004966;-0.24227520581631562;3.1344050011163205;-2.453794139744553;10.034255331993748
JKHY;8.892953123346478;0.9644476694012265;0.22856831412106768;0.2672004491584382;-0.04418347462689004;0.36230614768677427;0.4549957922117665;9.759864358347109
JNJ;7.320224548986541;0.752750040591005;0.1487550424259285;-0.11039903264812576;-0.027341104469924563;0.9318405478639508;0.299079853291294;6.085795817360709
JNPR;5.666117931273863;0.5439724043671391;-0.05804423933800127;-0.17472240365774003;-0.14217633042096903;0.8056951423785594;-0.46821174136531696;2.929663632447954
JPM;2.3168497848967573;0.024518826129984;0.2294021964255044;0.9775786588110142;-0.14925667304876675;18.923990946812523;-32.221111555377846;24.880135081604426
K;4.963727063528432;0.3717491984324902;0.07126186401120274;-0.0023923444976076554;-0.007530950631965083;2.1854336367992335;0.2934497816593886;5.709356404408242
KDP;8.209825648348207;0.22830691981798212;0.8958146487294469;0.9944237918215614;6.7785714285714285;2.1925544100801835;1.9144578313253011;6.0064325791523485
KEY;1.9185245927433028;0.32036735101321;0.16081147946561108;1.025462962962963;-0.09728303351062143;1.2507270461154965;-0.361714621256606;1.7628985326132114
KEYS;12.449743541718556;0.6180471844325813;0.5493885230479775;7.764705882352941;0.027777777777777776;0.7489551407077181;3.763485477178423;8.35648709724157
KHC;11.485192086870681;0.17727700057530132;-0.0013038809633379353;-0.907503884471255;0.004884080624013901;2.7606458762070605;-7.4623188405797105;3.6835521874307426
KIM;4.152992758621449;0.17178290554897627;0.13636439341324447;0.9810103854955113;0.1950690959222311;2.736107967954363;0.007642698162268126;4.336917395212994
KLAC;8.02327535430918;0.9831635476278883;0.9881339557829365;1.244191621422;-0.015223560088963877;0.7042320891435144;0.8763350434312357;7.308894224296272
KMB;4.120923368294876;1.0591039084842708;0.06468043156799387;-0.20368744512730466;-0.036347673809239193;1.0352035203520351;-0.19636194029850745;4.1258689708970895
KMI;7.0007140703483435;0.2035529804877301;0.21196643560744255;8.748633879781421;0.016591928251121078;2.46039156626506;2.1330502476999293;3.1023495710843374
KMX;2.6325723235780067;-0.07392994720104615;0.19370130036198785;0.1913153739413369;-0.14268977582574616;-10.525278612476209;-1.567792192552709;-6.7467856827629165
KO;7.502017035404455;0.5923159965099599;0.09164077944083593;6.829326923076923;0.0053838951310861425;1.2369610266397024;1.072914748665071;6.390752783761516
L;4.1645019331163065;0.30657606002689886;0.0005096468875136512;0.3556701030927835;-0.23721814562847213;1.6818286769799122;0.37331622835150735;1.624549992149619
LDOS;6.620095143621766;0.3444819697134764;0.20914454277286135;0.7158469945355191;-0.06578947368421052;1.8130929791271346;1.5865168539325842;4.693944753953194
LEN;2.1440300985466436;0.38165885323229387;1.145333935878017;4.466033708419702;0.29287596719445086;1.0423509271255433;1.7879641754350684;2.308762368565329
LH;3.1579575458453344;0.45240287683187386;0.5439404677533664;0.874546601482416;-0.0556640625;0.9750828133938193;1.3157342657342657;2.902612044858918
LHX;13.477172212039532;0.15831958726704803;2.083728813559322;1.0235081374321882;0.7455138662316476;2.6333407226778984;4.3822222222222225;9.975676793615607
LIN;11.119635559550561;0.28042257063804815;1.7111287198450431;2.0681635926222937;0.8400550546529216;1.347485499013335;2.83757225433526;9.468612711116426
LKQ;4.5901330999891;0.39393178702008685;0.3442155000113486;1.04381313888306;-0.012854536676096135;1.180177102993447;2.1593566993319797;3.822899992671635
LLY;14.786782322753085;0.7411586243975499;0.23816311272205778;-28.347868691817737;-0.13788671920670936;1.2745733027969781;0.5606894553881807;17.715345805154563
LMT;5.026785542723076;1.1973492379058979;0.3133521391631406;2.1543456543456543;-0.027102154273801252;0.9562762895727253;0.4529156444612191;4.901403392812338
LNC;0.9554536602150537;0.02714057329813734;0.34081503822683595;-0.3241943241943242;-0.14673242822918603;8.321917808219178;-0.8083756345177665;8.520552504109588
LNT;4.634116088540208;0.23459237367548474;0.08479687777186447;0.44171122994652406;0.0892468437091859;3.2290674450760486;-0.4081757169005491;4.065548703641112
LOW;6.469320859462309;0.9216218171296297;0.378054970238553;0.8865179437439379;-0.15;1.042659236293709;1.0804494382022471;4.8162559045563365
LRCX;4.752245560348139;1.1149214647573287;0.825161412694887;1.302122263236977;-0.11473782840798412;0.5156747423822164;0.7303974703276895;4.806826841236617
LUV;3.5653663937621833;0.3404274069178233;-0.2541684379575835;-0.7198967889908257;-0.014975041597337771;2.166968677193891;0.07797619047619048;2.840848501164898
LVS;5.832472040978941;0.33802734260400163;-0.6713243285204161;-1.3424803991446899;-0.03535353535353535;2.646415552855407;-1.2223421478683216;5.336393009546954
LW;6.549303068205666;0.45976409719441963;0.15874368686868687;-0.027837259100642397;0.0009931697680891486;2.0835956862482417;1.5454545454545454;8.361559145287695
LYB;1.3932894933440096;0.6472066271445959;0.3389687971233036;0.14695634351301495;-0.15338455032352447;1.070063694267516;0.5676414320852692;1.688851116530179
LYV;-6.995749598320099;0.20054969270755768;-0.3936175543519058;110.50041562759768;0.03585335696098461;5.303755459712975;3.3382227765970547;10.894025663565115
MA;9.48216624965141;1.5704499601182378;0.5110826598383612;1.2189016602809706;-0.06091846298031865;0.5107406411520421;0.6853078721745908;9.34590136464402
MAA;10.449033976014292;0.21352299299247476;0.16291505421563426;0.625533301459594;0.006886700115513152;1.9767881050198632;0.9557756425944702;7.746202992477011
MAR;9.010725277860328;0.5950197628458498;-0.39473224425613695;-0.1989795918367347;-0.13166311300639658;2.3557858376511227;-0.5473588342440802;6.445296252956025
MAS;2.772558522691706;1.148217054263566;0.0956305599162742;-0.23452157598499063;-0.22293814432989692;0.9667836889008912;0.3875432525951557;2.870642553605185
MCD;6.975678600026515;0.5761876001870916;0.017637727647192864;0.4531517824470851;-0.05900336607480166;2.1353125689606256;0.9206220419202163;8.086457723274803
MCHP;20.89347660735439;0.4819345568636162;0.5958650240462562;1.1222189153238298;0.19523379804416288;1.2576945047214856;0.8532894643252701;5.103609078687392
MCK;39.53088367624021;2.0036534446764094;0.19994157142641275;-1.8952662721893492;-0.27330316742081445;1.0803334201615005;-0.06719273075083693;3.1550567226882
MCO;6.232446173843246;0.692680686931766;0.47903237315953473;1.2126723965620627;-0.024594453165881738;1.22875401055339;1.8406150098949612;6.382502152573383
MDLZ;4.891834987353007;0.28469375077649395;0.10905159097930182;0.47159479808350446;-0.054196959682749506;1.8009309767983126;1.0113996200126663;6.414284759037021
MDT;5.646244765552138;0.3336410611480812;0.013699091215079099;-0.10476663356504469;-0.024657335557328304;1.267130394681219;-0.1317099182367579;4.374044117597325
MET;2.309427165857815;0.7283720165768558;0.05984785260319702;0.6344139650872818;-0.1733330848573368;0.43167531672093096;0.025482374012863306;1.0047768848199607
MGM;3.378057390508424;0.021545751907559526;-0.10151974623126399;-0.36010867801943186;-0.16399739276159322;34.45576976125664;1.5785896024000303;20.649461711020084
MHK;1.477346205681124;0.31604359548446526;0.18009385447078322;0.06336713352930036;-0.07821724921661713;0.8084010630249919;1.2009930562558024;1.729136271487211
MKC;5.841911788064819;0.3489194338872869;0.3069444157133696;0.5821114369501467;0.05402208201892744;1.5350134330101624;-0.13051034918628535;6.169116168671884
MKTX;8.215081664986316;1.0094172610543721;0.7584955883573896;0.7414392696283991;0.013427734375;0.12990837208527387;0.624636786030124;7.802552912073506
MLM;6.534445612879574;0.21159795223539352;0.36524313885889476;-0.015198880761261779;-0.009538950715421303;2.7806715375788804;1.8866545749799033;8.234073707291923
MMC;8.06233262252315;0.4834727690288714;0.4132915002852253;1.10656836461126;-0.01364522417153996;1.4006277037916701;0.9547454431175362;6.868267582322504
MMM;2.6456723895406795;0.8245729500104706;0.11681460656410904;0.21881432688349114;-0.03096234309623431;0.8315495410514095;0.20217793301828643;2.5035165716358887
MNST;9.07823304194769;0.8192693991473364;0.6447842044258832;0.6784597613192994;-0.06707870045273139;0.050697365960719706;0.22768199972501768;9.632507719742117
MO;3.571154123149689;1.3940918375066194;0.08294859956909818;-0.7578751711993739;-0.03279541905257678;0.8831429579184416;0.7438069023925471;2.212435446400955
MOH;8.526554007067137;0.9163679808841099;0.4016554787260889;-2.287109375;-0.03333333333333333;0.5501955671447197;1.8440111420612812;4.1947236575402
MOS;11.467563816343194;0.1124646135369306;0.667800361702702;-16.21082089552239;0.08007979481333713;3.8141759079974182;6.785095320623917;10.712614182949011
MPC;8.26662752105924;0.2157890386046127;0.60548887372379;1.8374125874125875;0.28007889546351084;2.5968433956481767;-0.25303069383543975;5.548875552558995
MPWR;23.64381246828096;0.5976157268777357;1.5647135767812133;2.71183841234299;0.11172914147521161;0.15454955106433063;2.3031389607336;21.80818691865353
MRK;6.496078665595105;0.5334015330932328;0.21389761228253826;4.450710108604845;-0.06178554134593045;1.1445498252896513;1.1191050669006362;6.583118576255156
MRO;-5.360391263972485;0.21482993197278913;0.2808140864395152;-1.1652979206709768;-0.07411764705882352;1.4791006966434452;13.148387096774194;7.89630784040532
MS;3.0493215921171215;0.12362836868077515;0.5735244895682249;1.4601538209785632;0.0028089887640449437;5.384496195740154;-6.161884577763287;3.5210951739321477
MSCI;14.05702968878893;0.7758718452144463;0.6038211481652399;1.388321950705986;-0.08704171094580233;1.3731558609752217;1.4857109086764544;11.807619456707632
MSFT;9.104557040166076;0.9689125346224072;0.8686826014452473;1.889596302584418;-0.025690679060160083;0.5074443274520031;0.7884505067244566;8.178386677714252
MSI;11.114582192615543;1.0745046667758311;0.28072100313479625;-9.03225806451613;0.04358502148557397;1.241846997866504;0.42448614834673815;6.560008660774154
MTB;2.538309954386412;0.4702137205246079;0.06384464862406025;0.3198452609021051;-0.15478544713104442;0.3465513341310959;-0.05076750787744883;2.137052703733956
MTCH;6.883126823037359;0.9738982308396296;-0.0979554244492158;-0.08920583489656439;0.602154552659943;1.1243491706169606;1.4402360134479595;3.3481913934635807
MTD;10.464732137338132;1.4841868538435266;0.3643514456416077;1.0453251837902822;-0.10048050494728951;0.7302911910517073;1.0602907181556136;10.733618913040397
MU;1.8456431795804606;0.3489348407630875;0.36330085621493946;0.15169974454706228;0.028466483011937556;0.47520984890878565;-0.2869260017548991;3.5203552196978176
NCLH;-1.2022405008513561;-0.39090054330731944;-0.879917534179303;-6.930718594710688;0.602563782164882;-2.160608723445116;-16.084050260622778;-1.2141992354937492
NDAQ;2.5332948017621146;0.35670707550907216;0.4844892812105927;0.6171662125340599;-0.01201923076923077;1.296756996890271;0.20261437908496732;2.2992098089737896
NDSN;7.468176399725816;0.6336633472392023;0.14282998110288334;0.5360545229579246;0.009698781568838754;0.6019094708495973;0.8252305700879132;6.494656992311993
NEE;6.940640282982448;-0.014204347088807094;-0.007327711544053504;-0.33562662699888435;0.041666666666666664;-54.81109550561798;-1.2861570247933884;-108.57910364044943
NEM;4.641042501206872;0.35116485861639696;0.6633097441480675;-12.89795918367347;0.49906191369606;1.6304061582092575;0.7876106194690266;3.3107325368175835
NFLX;10.032163761310532;-0.20002337867796072;1.53985914133016;8.153627741627291;0.020924551674635607;-3.239867796610712;-0.9344376716990318;-18.485280400770726
NI;9.887320976368764;-0.21816286370238486;0.005128625938538547;3.5517509727626457;0.16666666666666666;-3.7953825503355705;-0.3497273489932886;-2.7294314523489933
NKE;8.209785706735977;1.1509247232015836;0.2965938864628821;0.35070754716981134;-0.05115212932802509;0.8222174450475628;1.3518737672583827;8.148456088138872
NLOK;2.3422403720930234;0.4873160037582211;-0.365264991291366;-6.226415094339623;-0.04692556634304207;3.0366323907455013;-3.413793103448276;8.285148462724935
NOC;4.650660838177089;0.45177479028535844;0.38228113010115106;2.4764267990074442;-0.08371559633027523;1.631638692937647;0.2771513353115727;6.669227891348415
NOW;90.05656797941371;0.861794719918768;2.0501400395028315;-2.5422785489170523;0.16254902415196765;0.42298783762686937;2.6899381235264443;14.136561559752924
NRG;2.0683066026666665;0.36014133086565153;1.5391852479066703;-2.0157919182535995;-0.22712933753943218;2.725297827610371;-0.18840579710144928;2.5364657005372577
NSC;3.598612175585073;0.3677449874458717;0.056013647995450666;-0.4439304219096965;-0.1479680444598819;2.2096774193548385;0.8202614379084967;5.629730704136157
NTAP;4.612520118250377;1.5766656968286297;0.04607539610271353;0.5176715176715176;-0.19272727272727272;0.9638309651227164;0.4438964241676942;2.821646833733161
NTRS;2.5050875576247464;0.33535694379585135;0.3734092502496335;0.28882402001668056;-0.08735290767464886;1.1825981493127302;-0.3259858929143956;2.6264672380439014
NUE;3.053820365871386;0.44895615050911586;0.801463115988318;4.177465025843869;-0.09212787899621863;0.6655031994707474;6.646799113335147;4.190646455353534
NVDA;22.072801181328995;0.6887433790716103;1.4131693198263386;1.6002400960384153;0.14048059149722736;0.48280247063097975;2.1377005347593583;21.361723899721447
NVR;3.3312137495104825;0.9208399028302285;0.4190988154312296;1.3007826670957972;-0.010983123493169033;0.4748162946850766;1.2319356220437996;3.4270042595044448
NWL;-1.3089998338223214;0.3554394850691147;-0.2817218596952965;-0.7919091967403958;-0.12862132730634887;2.010093513433279;0.13160897679726133;1.6556312281430905
NWS;-3.282959515151515;0.17109608428998271;0.14977269934881435;-1.4471544715447155;0.01549053356282272;2.017922794117647;2.5588235294117645;4.580452705882353
NWSA;-3.2636158313570487;0.17109608428998271;0.14977269934881435;-1.4471544715447155;0.01549053356282272;2.017922794117647;2.5588235294117645;4.553464
NXPI;6.096803064501442;0.6566140006919617;0.1952247191011236;-0.15530474040632053;-0.21557614736332334;1.022393958022306;0.17277200656096228;3.5278682174409415
O;19.024531478742002;0.12923713068986642;0.7112335577182489;0.1275353044874811;0.25463811797082475;2.9867547354901443;0.5096066678084147;6.696807082726171
ODFL;9.219482246698645;0.6193598842676005;0.5652628619891177;1.2303427962757723;-0.046370543163078516;0.28940405667937336;3.2974203633674732;13.358507677823589
OKE;5.493452187506845;0.02530874975288677;0.3586689137677822;2.8668062427644316;0.5006303008299802;28.855319549097835;1.303081247143592;54.194320745581216
OMC;2.4734562183587645;0.7752663403397639;-0.06446417347580138;0.3846012495406101;-0.07877744296168747;1.0426493345713401;-0.31473847636383107;1.9004656549675023
ON;9.408487652750898;0.4178538872248991;0.21589002543702981;0.24534353028247194;-0.026546575017776724;1.0839904010970174;0.8468146027201146;8.484557569108985
ORCL;4.217317657385088;0.7092586227923323;0.07291666666666667;0.47252276379217995;-0.284325637910085;1.5786503681240522;0.13605947955390335;3.1724976934644302
ORLY;7.077130139371028;1.4442636251789611;0.4845143413822164;0.9092232872701101;-0.2241196028317463;0.7055699475834664;1.9479774395439282;6.561259484701867
OXY;-8.848304293767779;0.2675342600808439;1.0751519027822194;0.7711670480549199;0.22206247549339955;3.4187057783018866;4.043449637919684;5.043689962264151
PAYC;25.391478374991884;0.7083627253705563;1.4374351975651605;1.933225560195788;0.0016570954399316518;0.5063604629462497;1.7126427096937271;28.115603368995572
PAYX;8.239252429632604;1.45530675405061;0.2873417319836258;0.34283616786981524;0.00027793218454697053;0.23964401872833196;0.32282646345687566;7.334021293112691
PCAR;3.657485471106529;0.2149781427761418;0.20897493883760612;0.10559933142311366;-0.014492753623188406;2.076551665461352;-0.3627473538886332;7.3195608865444335
PCG;-2.4237226126240237;-0.5196849221239466;0.20466880653632916;-1.0530120481927712;1.455078125;-1.7265121343227987;-16.598214285714285;-0.9868921248101774
PEAK;5.304784974763258;0.30290740674997635;0.025863757305053404;0.2206128416177937;0.1318289355511041;1.5077516748862532;-0.061145800498441046;3.1603252387619394
PEG;4.9099109936262995;-0.09067425954736255;0.07023337736679877;-1.4116899618805592;-0.0019801980198019802;-8.898996438977015;0.033460803059273424;-9.476493798640337
PEP;6.270042597402598;0.5610124536719889;0.2510665092483274;0.5684578958204654;-0.02676056338028169;1.5656720623688907;-0.004839857651245552;7.739445798553493
PFE;3.299427864507214;0.6933339157784378;0.5469874015148631;0.031490519992491084;-0.061809045226130656;0.7729810103453925;1.0956289903879886;3.339756561045376
PFG;2.850661128806461;1.0332474201642112;0.012027076888144637;-0.25960872576177285;-0.05399792315680166;0.31182648380254074;-0.23222807715251542;1.1255498152303833
PG;5.7780361561467695;0.7862450014506831;0.17000215192597376;-0.06655356909826439;-0.048508031686617825;0.6340809908869208;0.6633578823780553;5.2197744802977795
PGR;4.29382244654245;1.2848156538581261;0.7779058103154448;1.1045722899133275;0.006714876033057851;0.16998617013759199;1.0877509649829218;2.4899381986183595
PH;5.9011303370185795;0.5460392930061825;0.19272324136243205;0.7755528710245553;-0.0328216262666759;1.0782963336327303;1.1525389019798438;4.690051325332157
PHM;1.6589698136854238;0.5617116003943348;0.6244577027381681;3.3520317695278172;-0.15013323980871154;0.49499726676944433;0.47575535714851686;1.6999370200504178
PKG;3.4731297688760976;0.6576757222940923;0.1994445220251672;0.2580017947950942;0.014372253380259081;0.8064780513392126;-0.046969401676086535;3.8771118171983083
PKI;11.534757640941086;0.2852718785653375;0.7880948250474943;2.1066585858240967;0.022560369285785965;1.5749145856124278;1.5545242746454362;10.081278486103825
PLD;8.559037770990283;0.2070853085862841;0.8178748681312721;0.7791433283403689;0.3941157616892911;1.6134882106296218;0.90030514819445;6.872648166995774
PM;3.6579162431585543;2.2998775385243393;0.09242382078753304;0.5093620546810274;0.0032216494845360823;0.6709781909347059;0.5234926670287887;3.10792626290684
PNC;2.265259560943868;0.37885793549878627;0.17184150897176803;0.06294492319220682;-0.11226611226611227;0.9392524790236461;0.26583611159852605;2.0181026367658275
PNR;2.978487953708574;0.6753715997884966;-0.23735440089131976;-0.17029257314328583;-0.08805723720418272;0.5567395937540777;0.006735845621700346;2.9552984733156453
PNW;2.897259300905544;-0.09856118232534769;0.06690580529639054;0.2666852285569222;0.007394558248911382;-10.15944775040638;1.110013138977361;-5.601612702511991
POOL;6.87996334612098;0.45619989340469563;0.8992923002322656;2.3951563665965674;-0.018046917087026788;1.2405005780083185;1.0293552872624538;10.288855739999754
PPG;4.107645333732954;0.5006845860056208;0.13911864406779662;-0.09553739786297925;-0.07301835220616947;1.464306275187104;-0.014072847682119206;3.945065819228555
PPL;4.321819292110874;-0.07977699342210813;-0.22344568282529878;-2.3120567375886525;0.11333547370264432;-8.635997988939165;-1.4183098591549297;-10.190715173453997
PRU;1.6918450086482342;0.88675114927152;0.18839317127108848;-0.017677731145873076;-0.09320843091334895;0.2550401843267411;-0.27021197471178876;0.5446509296980003
PSA;6.099671364327155;0.5399305170296832;0.2800405317088672;0.3543475080379721;0.0050745047893878915;0.8192816521625433;0.5005382834730803;5.337609793398579
PSX;4.078900848790141;0.30575031176389084;0.0891220665533345;-0.7424598511555033;-0.1457259896328797;1.91752016677241;1.2890969162995596;4.109955654491072
PTC;22.939825459284695;0.29423246240985934;0.5524900797997317;75.44221830421542;-0.0044309622004839976;1.5577760200892734;2.1475821376871345;13.500170117205865
PWR;10.770052039218918;0.1638212355219553;0.37117658753339944;0.5428252131894926;-0.10322564115702902;3.0612701440835384;0.5307845162097885;13.999751966129491
PXD;13.88379429386845;0.09773338200643812;2.3755194559879107;1.5426170468187275;0.42872936470588235;3.361969439728353;-11.50909090909091;21.143910834634976
PYPL;6.016294743495437;0.6759057676685621;0.9376050099282114;1.3225626740947076;-0.024106400665004156;0.53108023652709;1.9141630901287554;4.246490044901687
